,TimeStamp,Metric1,Metric2,Metric3,Metric1 Interpretation,Metric2 Interpretation,Metric3 Interpretation,Link,RT,Quotes,Likes,Views
twitter.com/MariaPadillaRom/status/1730443272391102678,2023-12-01 04:26:40.000,0.594375216960907,0.36040349203182326,0.7605474690596262,Neutral,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1730443272391102678,2,0,20,504
twitter.com/MariaPadillaRom/status/1729725234855420240,2023-11-29 04:53:27.000,0.6103313565254211,0.047830480582715905,0.9991165995597839,Aprobacion/Alegria,Mucho Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1729725234855420240,4,2,14,389
twitter.com/MariaPadillaRom/status/1720254936972198372,2023-11-03 01:41:52.000,0.6103313565254211,0.047830480582715905,0.9991165995597839,Aprobacion/Alegria,Mucho Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1720254936972198372,0,0,11,403
twitter.com/MariaPadillaRom/status/1730012581564162546,2023-11-29 23:55:16.000,0.6103313565254211,0.047830480582715905,0.9991165995597839,Aprobacion/Alegria,Mucho Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1730012581564162546,0,0,16,457
twitter.com/MariaPadillaRom/status/1731774758625116446,2023-12-04 20:37:31.000,0.2889365370456989,0.16659002183512567,0.6934597859015832,Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1731774758625116446,22,10,56,1635
twitter.com/MariaPadillaRom/status/1710050970590163130,2023-10-05 21:54:57.000,0.2889365370456989,0.16659002183512567,0.6934597859015832,Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1710050970590163130,1,0,11,448
twitter.com/MariaPadillaRom/status/1704640011281235969,2023-09-20 23:33:44.000,0.2889365370456989,0.16659002183512567,0.6934597859015832,Enojo/Molestia,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1704640011281235969,2,0,13,824
twitter.com/MariaPadillaRom/status/1734430949578862991,2023-12-12 04:32:17.000,0.2861119329929352,0.2499934873964223,0.49949654936790466,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1734430949578862991,2,2,25,460
twitter.com/MariaPadillaRom/status/1704241747474198788,2023-09-19 21:11:10.000,0.2861119329929352,0.2499934873964223,0.49949654936790466,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1704241747474198788,0,0,7,233
twitter.com/MariaPadillaRom/status/1732182146603721135,2023-12-05 23:36:20.000,0.7870356480280558,0.19272994249753428,0.7233313878377279,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/MariaPadillaRom/status/1732182146603721135,47,19,125,5449
twitter.com/MariaPadillaRom/status/1734931368411369659,2023-12-13 13:40:46.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1734931368411369659,13,8,38,2680
twitter.com/MariaPadillaRom/status/1717613294331003310,2023-10-26 18:44:55.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1717613294331003310,4,0,31,571
twitter.com/MariaPadillaRom/status/1719919893041070195,2023-11-02 03:30:31.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1719919893041070195,1,0,14,454
twitter.com/MariaPadillaRom/status/1710859040207544409,2023-10-08 03:25:56.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1710859040207544409,1,0,17,371
twitter.com/MariaPadillaRom/status/1709720531425960082,2023-10-05 00:01:54.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1709720531425960082,0,0,7,127
twitter.com/MariaPadillaRom/status/1730335371009855642,2023-11-30 21:17:55.000,0.034332066774368286,0.14519118508871018,0.41223440567652386,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/MariaPadillaRom/status/1730335371009855642,0,0,11,386
